ciudadid,nombre,provincia,latitud,longitud,zona_horaria
2826,Hacienda Relicario,,,,
2827,Hacienda Relojero,,,,
2828,Hacienda Remigio Crespo,,,,
2829,Hacienda Rinconada,,,,
2830,Hacienda Rio Blanco,,,,
2831,Hacienda Rio Blanco,,,,
2832,Hacienda Rio Blanco,,,,
2833,Hacienda Riofrio,,,,
2834,Hacienda Rocafuerte,,,,
2835,Hacienda Rocon,,,,
2836,Hacienda Rojas,,,,
2837,Hacienda Romerillos,,,,
2838,Hacienda Romero,,,,
2839,Hacienda Romeros,,,,
2840,Hacienda Rosalia,,,,
2841,Hacienda Rosario,,,,
2842,Hacienda Rosario,,,,
2843,Hacienda Rosario De Pilshum,,,,
2844,Hacienda Rosaschupa,,,,
2845,Hacienda Rosaspamba,,,,
2846,Hacienda Rubianes,,,,
2847,Hacienda Rumicuchu,,,,
2848,Hacienda Rumihuaicu,,,,
2849,Hacienda Rumipamba,,,,
2850,Hacienda Rumipamba,,,,
2851,Hacienda Rumipamba,,,,
2852,Hacienda Rumipamba,,,,
2853,Hacienda Rumipamba De La Universidad,,,,
2854,Hacienda Rumipamba Del Colegio,,,,
2855,Hacienda Rumipungu,,,,
2856,Hacienda Rumiquincha,,,,
2857,Hacienda Rupashca,,,,
2858,Hacienda Sabaloma,,,,
2859,Hacienda Sacapiamba,,,,
2860,Hacienda Safando,,,,
2861,Hacienda Salachi Chico,,,,
2862,Hacienda Salamala,,,,
2863,Hacienda Salamina,,,,
2864,Hacienda Salazar,,,,
2865,Hacienda Salgado,,,,
2866,Hacienda Salgado,,,,
2867,Hacienda Salvador,,,,
2868,Hacienda Salviapamba,,,,
2869,Hacienda Samanga Chico,,,,
2870,Hacienda Samanga De Sevilla,,,,
2871,Hacienda San Agustin,,,,
2872,Hacienda San Agustin,,,,
2873,Hacienda San Agustin,,,,
2874,Hacienda San Agustin,,,,
2875,Hacienda San Agustin,,,,
2876,Hacienda San Agustin,,,,
2877,Hacienda San Agustin,,,,
2878,Hacienda San Agustin,,,,
2879,Hacienda San Agustin,,,,
2880,Hacienda San Agustin,,,,
2881,Hacienda San Agustin De Callo,,,,
2882,Hacienda San Alfonso,,,,
2883,Hacienda San Alfonso,,,,
2884,Hacienda San Alfonso,,,,
2885,Hacienda San Antonio,,,,
2886,Hacienda San Antonio,,,,
2887,Hacienda San Antonio,,,,
2888,Hacienda San Antonio,,,,
2889,Hacienda San Antonio,,,,
2890,Hacienda San Antonio,,,,
2891,Hacienda San Antonio,,,,
2892,Hacienda San Antonio,,,,
2893,Hacienda San Antonio,,,,
2894,Hacienda San Antonio,,,,
2895,Hacienda San Antonio,,,,
2896,Hacienda San Antonio,,,,
2897,Hacienda San Antonio,,,,
2898,Hacienda San Antonio,,,,
2899,Hacienda San Antonio,,,,
2900,Hacienda San Antonio,,,,
2901,Hacienda San Antonio,,,,
2902,Hacienda San Antonio,,,,
2903,Hacienda San Antonio,,,,
2904,Hacienda San Antonio,,,,
2905,Hacienda San Antonio,,,,
2906,Hacienda San Antonio,,,,
2907,Hacienda San Antonio,,,,
2908,Hacienda San Antonio,,,,
2909,Hacienda San Antonio,,,,
2910,Hacienda San Bartolo,,,,
2911,Hacienda San Bartolo,,,,
2912,Hacienda San Carlos,,,,
2913,Hacienda San Carlos,,,,
2914,Hacienda San Carlos,,,,
2915,Hacienda San Carlos,,,,
2916,Hacienda San Carlos,,,,
2917,Hacienda San Carlos,,,,
2918,Hacienda San Carlos,,,,
2919,Hacienda San Carlos,,,,
2920,Hacienda San Carlos,,,,
2921,Hacienda San Clemente,,,,
2922,Hacienda San Clemente,,,,
2923,Hacienda San Cristobal,,,,
2924,Hacienda San Elias,,,,
2925,Hacienda San Elias,,,,
2926,Hacienda San Eloy,,,,
2927,Hacienda San Enrique,,,,
2928,Hacienda San Enrique,,,,
2929,Hacienda San Felipe,,,,
2930,Hacienda San Felix,,,,
2931,Hacienda San Fernando,,,,
2932,Hacienda San Francisco,,,,
2933,Hacienda San Francisco,,,,
2934,Hacienda San Francisco,,,,
2935,Hacienda San Francisco,,,,
2936,Hacienda San Francisco,,,,
2937,Hacienda San Francisco,,,,
2938,Hacienda San Francisco,,,,
2939,Hacienda San Francisco,,,,
2940,Hacienda San Francisco,,,,
2941,Hacienda San Francisco,,,,
2942,Hacienda San Francisco,,,,
2943,Hacienda San Francisco,,,,
2944,Hacienda San Francisco,,,,
2945,Hacienda San Francisco,,,,
2946,Hacienda San Francisco,,,,
2947,Hacienda San Francisco Olaes,,,,
2948,Hacienda San Gabriel,,,,
2949,Hacienda San Gabriel,,,,
2950,Hacienda San Gabriel,,,,
2951,Hacienda San Gabriel,,,,
2952,Hacienda San German,,,,
2953,Hacienda San Gregorio,,,,
2954,Hacienda San Guillermo,,,,
2955,Hacienda San Guillermo,,,,
2956,Hacienda San Ignacio,,,,
2957,Hacienda San Ignacio,,,,
2958,Hacienda San Ignacio,,,,
2959,Hacienda San Isidro,,,,
2960,Hacienda San Isidro,,,,
2961,Hacienda San Isidro,,,,
2962,Hacienda San Isidro,,,,
2963,Hacienda San Isidro,,,,
2964,Hacienda San Isidro,,,,
2965,Hacienda San Isidro,,,,
2966,Hacienda San Isidro,,,,
2967,Hacienda San Isidro,,,,
2968,Hacienda San Isidro,,,,
2969,Hacienda San Isidro De Tusapo,,,,
2970,Hacienda San Javier,,,,
2971,Hacienda San Javier,,,,
2972,Hacienda San Javier,,,,
2973,Hacienda San Javier,,,,
2974,Hacienda San Javier,,,,
2975,Hacienda San Javier,,,,
2976,Hacienda San Jeronimo,,,,
2977,Hacienda San Joaquin,,,,
2978,Hacienda San Joaquin,,,,
2979,Hacienda San Joaquin,,,,
2980,Hacienda San Jorge,,,,
2981,Hacienda San Jorge,,,,
2982,Hacienda San Jose,,,,
2983,Hacienda San Jose,,,,
2984,Hacienda San Jose,,,,
2985,Hacienda San Jose,,,,
2986,Hacienda San Jose,,,,
2987,Hacienda San Jose,,,,
2988,Hacienda San Jose,,,,
2989,Hacienda San Jose,,,,
2990,Hacienda San Jose,,,,
2991,Hacienda San Jose,,,,
2992,Hacienda San Jose,,,,
2993,Hacienda San Jose,,,,
2994,Hacienda San Jose,,,,
2995,Hacienda San Jose,,,,
2996,Hacienda San Jose,,,,
2997,Hacienda San Jose,,,,
2998,Hacienda San Jose,,,,
2999,Hacienda San Jose,,,,
3000,Hacienda San Jose,,,,
3001,Hacienda San Jose,,,,
3002,Hacienda San Jose,,,,
3003,Hacienda San Jose,,,,
3004,Hacienda San Jose,,,,
3005,Hacienda San Jose,,,,
3006,Hacienda San Jose,,,,
3007,Hacienda San Jose,,,,
3008,Hacienda San Jose,,,,
3009,Hacienda San Jose,,,,
3010,Hacienda San Jose,,,,
3011,Hacienda San Jose,,,,
3012,Hacienda San Jose,,,,
3013,Hacienda San Jose,,,,
3014,Hacienda San Jose Alto,,,,
3015,Hacienda San Jose Bajo,,,,
3016,Hacienda San Jose De Cobuendo,,,,
3017,Hacienda San Jose De Olaes,,,,
3018,Hacienda San Jose Grande,,,,
3019,Hacienda San Juan,,,,
3020,Hacienda San Juan,,,,
3021,Hacienda San Juan,,,,
3022,Hacienda San Juan,,,,
3023,Hacienda San Juan,,,,
3024,Hacienda San Juan,,,,
3025,Hacienda San Juan,,,,
3026,Hacienda San Juan,,,,
3027,Hacienda San Juan,,,,
3028,Hacienda San Juan Chico,,,,
3029,Hacienda San Juan De Tablas,,,,
3030,Hacienda San Juanito,,,,
3031,Hacienda San Juano,,,,
3032,Hacienda San Leon,,,,
3033,Hacienda San Lorenzo,,,,
3034,Hacienda San Luis,,,,
3035,Hacienda San Luis,,,,
3036,Hacienda San Luis,,,,
3037,Hacienda San Luis,,,,
3038,Hacienda San Luis,,,,
3039,Hacienda San Luis,,,,
3040,Hacienda San Luis,,,,
3041,Hacienda San Martin,,,,
3042,Hacienda San Martin De Loza,,,,
3043,Hacienda San Martin De Villota,,,,
3044,Hacienda San Miguel,,,,
3045,Hacienda San Miguel,,,,
3046,Hacienda San Miguel,,,,
3047,Hacienda San Miguel,,,,
3048,Hacienda San Miguel,,,,
3049,Hacienda San Miguel,,,,
3050,Hacienda San Miguel,,,,
3051,Hacienda San Miguel,,,,
3052,Hacienda San Miguel,,,,
3053,Hacienda San Miguel,,,,
3054,Hacienda San Miguelito,,,,
3055,Hacienda San Nicolas,,,,
3056,Hacienda San Nicolas,,,,
3057,Hacienda San Nicolas,,,,
3058,Hacienda San Nicolas,,,,
3059,Hacienda San Nicolas,,,,
3060,Hacienda San Nicolas,,,,
3061,Hacienda San Nicolas,,,,
3062,Hacienda San Pablo,,,,
3063,Hacienda San Pablo,,,,
3064,Hacienda San Pablo,,,,
3065,Hacienda San Pablo,,,,
3066,Hacienda San Pedro,,,,
3067,Hacienda San Pedro,,,,
3068,Hacienda San Pedro,,,,
3069,Hacienda San Pedro Urauco,,,,
3070,Hacienda San Rafael,,,,
3071,Hacienda San Rafael,,,,
3072,Hacienda San Rafael,,,,
3073,Hacienda San Rafael,,,,
3074,Hacienda San Rafael,,,,
3075,Hacienda San Rafael,,,,
3076,Hacienda San Rafael,,,,
3077,Hacienda San Rafael,,,,
3078,Hacienda San Rafael,,,,
3079,Hacienda San Rafael,,,,
3080,Hacienda San Rafael,,,,
3081,Hacienda San Rafael,,,,
3082,Hacienda San Rafael,,,,
3083,Hacienda San Rafael,,,,
3084,Hacienda San Rafael,,,,
3085,Hacienda San Rafael,,,,
3086,Hacienda San Rafael,,,,
3087,Hacienda San Ramon,,,,
3088,Hacienda San Ricardo,,,,
3089,Hacienda San Roque,,,,
3090,Hacienda San Roque,,,,
3091,Hacienda San Salvador,,,,
3092,Hacienda San Sebastian,,,,
3093,Hacienda San Sebastian,,,,
3094,Hacienda San Sebastian,,,,
3095,Hacienda San Sebastian,,,,
3096,Hacienda San Vicente,,,,
3097,Hacienda San Vicente,,,,
3098,Hacienda San Vicente,,,,
3099,Hacienda San Vicente,,,,
3100,Hacienda San Vicente,,,,
3101,Hacienda San Victor,,,,
3102,Hacienda Sandial,,,,
3103,Hacienda Sandoval,,,,
3104,Hacienda Santa Ana,,,,
3105,Hacienda Santa Ana,,,,
3106,Hacienda Santa Ana,,,,
3107,Hacienda Santa Ana,,,,
3108,Hacienda Santa Ana,,,,
3109,Hacienda Santa Ana,,,,
3110,Hacienda Santa Ana,,,,
3111,Hacienda Santa Ana,,,,
3112,Hacienda Santa Ana,,,,
3113,Hacienda Santa Ana,,,,
3114,Hacienda Santa Ana,,,,
3115,Hacienda Santa Barbara,,,,
3116,Hacienda Santa Barbara,,,,
3117,Hacienda Santa Barbara,,,,
3118,Hacienda Santa Barbara,,,,
3119,Hacienda Santa Barbara,,,,
3120,Hacienda Santa Catalina,,,,
3121,Hacienda Santa Cecilia,,,,
3122,Hacienda Santa Clara,,,,
3123,Hacienda Santa Clara,,,,
3124,Hacienda Santa Elena,,,,
3125,Hacienda Santa Elena,,,,
3126,Hacienda Santa Gertrudis,,,,
3127,Hacienda Santa Ines,,,,
3128,Hacienda Santa Ines,,,,
3129,Hacienda Santa Irene,,,,
3130,Hacienda Santa Isabel,,,,
3131,Hacienda Santa Isabel,,,,
3132,Hacienda Santa Isabel,,,,
3133,Hacienda Santa Isabel,,,,
3134,Hacienda Santa Isabel,,,,
3135,Hacienda Santa Laurita,,,,
3136,Hacienda Santa Lucia,,,,
3137,Hacienda Santa Lucrecia,,,,
3138,Hacienda Santa Luisa,,,,
3139,Hacienda Santa Luz,,,,
3140,Hacienda Santa Maria,,,,
3141,Hacienda Santa Maria,,,,
3142,Hacienda Santa Maria,,,,
3143,Hacienda Santa Maria,,,,
3144,Hacienda Santa Maria,,,,
3145,Hacienda Santa Marta,,,,
3146,Hacienda Santa Rita,,,,
3147,Hacienda Santa Rita,,,,
3148,Hacienda Santa Rita,,,,
3149,Hacienda Santa Rita,,,,
3150,Hacienda Santa Rita,,,,
3151,Hacienda Santa Rita,,,,
3152,Hacienda Santa Rosa,,,,
3153,Hacienda Santa Rosa,,,,
3154,Hacienda Santa Rosa,,,,
3155,Hacienda Santa Rosa,,,,
3156,Hacienda Santa Rosa,,,,
3157,Hacienda Santa Rosa,,,,
3158,Hacienda Santa Rosa,,,,
3159,Hacienda Santa Rosa,,,,
3160,Hacienda Santa Rosa,,,,
3161,Hacienda Santa Rosa,,,,
3162,Hacienda Santa Rosa,,,,
3163,Hacienda Santa Rosa,,,,
3164,Hacienda Santa Rosa,,,,
3165,Hacienda Santa Rosa,,,,
3166,Hacienda Santa Rosa,,,,
3167,Hacienda Santa Rosa,,,,
3168,Hacienda Santa Rosa,,,,
3169,Hacienda Santa Rosa,,,,
3170,Hacienda Santa Rosa,,,,
3171,Hacienda Santa Rosa,,,,
3172,Hacienda Santa Rosa,,,,
3173,Hacienda Santa Rosa,,,,
3174,Hacienda Santa Rosa Grande,,,,
3175,Hacienda Santa Teresa,,,,
3176,Hacienda Santa Teresita,,,,
3177,Hacienda Santiago,,,,
3178,Hacienda Santiago De Monjas,,,,
3179,Hacienda Santiago Del Rey,,,,
3180,Hacienda Santo Domingo,,,,
3181,Hacienda Santo Domingo,,,,
3182,Hacienda Santo Domingo,,,,
3183,Hacienda Santo Domingo,,,,
3184,Hacienda Santo Domingo,,,,
3185,Hacienda Santo Domingo,,,,
3186,Hacienda Santo Domingo,,,,
3187,Hacienda Santo Domingo,,,,
3188,Hacienda Santo Domingo,,,,
3189,Hacienda Saquimala,,,,
3190,Hacienda Saquitusa,,,,
3191,Hacienda Saraloma,,,,
3192,Hacienda Sarayunga,,,,
3193,Hacienda Sarces,,,,
3194,Hacienda Saucer,,,,
3195,Hacienda Semeria,,,,
3196,Hacienda Senegal,,,,
3197,Hacienda Senor Calderon,,,,
3198,Hacienda Senor Crespo,,,,
3199,Hacienda Senor Farfan,,,,
3200,Hacienda Senor Moreno,,,,
3201,Hacienda Senor Terreros,,,,
3202,Hacienda Senor Velez,,,,
3203,Hacienda Senora Carrion,,,,
3204,Hacienda Sentencia,,,,
3205,Hacienda Shamanga,,,,
3206,Hacienda Shina,,,,
3207,Hacienda Shinquir,,,,
3208,Hacienda Shugal,,,,
3209,Hacienda Shugal,,,,
3210,Hacienda Shuna,,,,
3211,Hacienda Shurapamba,,,,
3212,Hacienda Shuyucuchu,,,,
3213,Hacienda Sigiro,,,,
3214,Hacienda Sigsicunga,,,,
3215,Hacienda Sigsipamba,,,,
3216,Hacienda Sigsipamba,,,,
3217,Hacienda Silante,,,,
3218,Hacienda Sillunchi Chico,,,,
3219,Hacienda Sillunchi Grande,,,,
3220,Hacienda Singuna,,,,
3221,Hacienda Siria,,,,
3222,Hacienda Sirimbe,,,,
3223,Hacienda Socorro,,,,
3224,Hacienda Solanda,,,,
3225,Hacienda Soledad,,,,
3226,Hacienda Suna,,,,
3227,Hacienda Supaypungo,,,,
3228,Hacienda Surucucho,,,,
3229,Hacienda Suruma,,,,
3230,Hacienda Susudel,,,,
3231,Hacienda Tababela,,,,
3232,Hacienda Tababuela,,,,
3233,Hacienda Tablacao,,,,
3234,Hacienda Tablon,,,,
3235,Hacienda Tablon Grande,,,,
3236,Hacienda Tabloncillo,,,,
3237,Hacienda Tacinteo,,,,
3238,Hacienda Tahuin,,,,
3239,Hacienda Tajamar,,,,
3240,Hacienda Talahua,,,,
3241,Hacienda Talchigacho,,,,
3242,Hacienda Taltun,,,,
3243,Hacienda Tamarindo,,,,
3244,Hacienda Tamaute,,,,
3245,Hacienda Tambillo Alto,,,,
3246,Hacienda Tambillo Bajo,,,,
3247,Hacienda Tanda,,,,
3248,Hacienda Tanyolpud,,,,
3249,Hacienda Taparuca,,,,
3250,Hacienda Tapi,,,,
3251,Hacienda Tapia,,,,
3252,Hacienda Tapialpamba,,,,
3253,Hacienda Tapiapamba,,,,
3254,Hacienda Targuarcocha,,,,
3255,Hacienda Tarqui,,,,
3256,Hacienda Taura,,,,
3257,Hacienda Taxourcu,,,,
3258,Hacienda Tebaida,,,,
3259,Hacienda Tejar,,,,
3260,Hacienda Tena Grande,,,,
3261,Hacienda Teodora,,,,
3262,Hacienda Teran,,,,
3263,Hacienda Tesalia,,,,
3264,Hacienda Tigua,,,,
3265,Hacienda Tilicuchu,,,,
3266,Hacienda Tilicuchu Grande,,,,
3267,Hacienda Tilimbuela,,,,
3268,Hacienda Tilipulito,,,,
3269,Hacienda Tilipulo,,,,
3270,Hacienda Tingo,,,,
3271,Hacienda Tinoco,,,,
3272,Hacienda Tiobamba,,,,
3273,Hacienda Titaicun,,,,
3274,Hacienda Tolagasi,,,,
3275,Hacienda Tolontag,,,,
3276,Hacienda Tomalon Grande,,,,
3277,Hacienda Tondoa,,,,
3278,Hacienda Topo,,,,
3279,Hacienda Totoracocha,,,,
3280,Hacienda Toutapi,,,,
3281,Hacienda Trapichillo,,,,
3282,Hacienda Trigopamba,,,,
3283,Hacienda Trozana,,,,
3284,Hacienda Tucusahua,,,,
3285,Hacienda Tunga,,,,
3286,Hacienda Tunshi,,,,
3287,Hacienda Tunshi Chico,,,,
3288,Hacienda Tunshi Grande,,,,
3289,Hacienda Turchi,,,,
3290,Hacienda Turin,,,,
3291,Hacienda Turubamba,,,,
3292,Hacienda Turubamba Alto,,,,
3293,Hacienda Turubamba Bajo,,,,
3294,Hacienda Tutupala,,,,
3295,Hacienda Ubillus,,,,
3296,Hacienda Uchucay,,,,
3297,Hacienda Udusha,,,,
3298,Hacienda Udushapa,,,,
3299,Hacienda Ugshacorral,,,,
3300,Hacienda Unagua,,,,
3301,Hacienda Unamuncho,,,,
3302,Hacienda Urapamba,,,,
3303,Hacienda Uravia,,,,
3304,Hacienda Urcuhacienda,,,,
3305,Hacienda Usaime,,,,
3306,Hacienda Ushpud,,,,
3307,Hacienda Uyachuli,,,,
3308,Hacienda Vainilla,,,,
3309,Hacienda Valencia,,,,
3310,Hacienda Valle Hermoso,,,,
3311,Hacienda Valparaiso,,,,
3312,Hacienda Vante,,,,
3313,Hacienda Vasconez,,,,
3314,Hacienda Vasconez,,,,
3315,Hacienda Vega,,,,
3316,Hacienda Vega,,,,
3317,Hacienda Veintimilla,,,,
3318,Hacienda Veintimilla,,,,
3319,Hacienda Vende Leche,,,,
3320,Hacienda Vende Leche,,,,
3321,Hacienda Venecia,,,,
3322,Hacienda Venecia,,,,
3323,Hacienda Venecia De Chimbo,,,,
3324,Hacienda Vera,,,,
3325,Hacienda Vera Cruz,,,,
3326,Hacienda Verdecruz,,,,
3327,Hacienda Verdillas,,,,
3328,Hacienda Victoria,,,,
3329,Hacienda Victoria,,,,
3330,Hacienda Victoria,,,,
3331,Hacienda Victoria,,,,
3332,Hacienda Victoria,,,,
3333,Hacienda Victoria,,,,
3334,Hacienda Vieja,,,,
3335,Hacienda Vieja,,,,
3336,Hacienda Villacis,,,,
3337,Hacienda Villacis,,,,
3338,Hacienda Villacres,,,,
3339,Hacienda Villaflores,,,,
3340,Hacienda Villagomez,,,,
3341,Hacienda Villanueva,,,,
3342,Hacienda Virgen Corral,,,,
3343,Hacienda Virgilia,,,,
3344,Hacienda Yacucalle,,,,
3345,Hacienda Yacupamba,,,,
3346,Hacienda Yaguarcocha,,,,
3347,Hacienda Yalaquer,,,,
3348,Hacienda Yamana,,,,
3349,Hacienda Yambaca,,,,
3350,Hacienda Yambaqui,,,,
3351,Hacienda Yanashashe,,,,
3352,Hacienda Yanaurcu Chiquito,,,,
3353,Hacienda Yanaurcu Grande,,,,
3354,Hacienda Yanaurquito,,,,
3355,Hacienda Yanayacu,,,,
3356,Hacienda Yanayacu,,,,
3357,Hacienda Yanayacu,,,,
3358,Hacienda Yaraco,,,,
3359,Hacienda Yendola,,,,
3360,Hacienda Yerovi,,,,
3361,Hacienda Yolanda,,,,
3362,Hacienda Yuncusi,,,,
3363,Hacienda Yunguilla,,,,
3364,Hacienda Yunguilla,,,,
3365,Hacienda Yunguillapamba,,,,
3366,Hacienda Yurac,,,,
3367,Hacienda Yuracrucito,,,,
3368,Hacienda Yuracruz,,,,
3369,Hacienda Zaguan,,,,
3370,Hacienda Zaldumbide,,,,
3371,Hacienda Zaldumbide,,,,
3372,Hacienda Zanzari,,,,
3373,Hacienda Zapote,,,,
3374,Hacienda Zapote,,,,
3375,Hacienda Zapotepamba,,,,
3376,Hacienda Zharzhan,,,,
3377,Hacienda Zuleta,,,,
3378,Hato Viejo,,,,
3379,Haya,,,,
3380,Herodes,,,,
3381,Higueron,,,,
3382,Higueroncito,,,,
3383,Higuerones,,,,
3384,Higuerones,,,,
3385,Hijahual,,,,
3386,Hilda,,,,
3387,Himalaya,,,,
3388,Hoja Blanca,,,,
3389,Holguin,,,,
3390,Honorato Vasquez,,,,
3391,Honorato Vasquez,,,,
3392,Horganos,,,,
3393,Hornillas,,,,
3394,Huaca,,,,
3395,Huaca,,,,
3396,Huacachungana,,,,
3397,Huacas,,,,
3398,Huachi,,,,
3399,Huachi Chico,,,,
3400,Huagra Rancho,,,,
3401,Huagrahuasi,,,,
3402,Huahuachincha,,,,
3403,Huahualcay,,,,
3404,Huairapata,,,,
3405,Huairapata,,,,
3406,Hualcumbo,,,,
3407,Hualo,,,,
3408,Hualtaco Viejo,,,,
3409,Huamanqui,,,,
3410,Huambalito,,,,
3411,Huambalo,,,,
3412,Huambi,,,,
3413,Huamboya,,,,
3414,Huanguiloma,,,,
3415,Huapante,,,,
3416,Huaquillas,,,,
3417,Huaringa,,,,
3418,Huasaga,,,,
3419,Huasaga Nueve,,,,
3420,Huasihuaico,,,,
3421,Huasimal,,,,
3422,Huasimo,,,,
3423,Huasimo,,,,
3424,Huasimo,,,,
3425,Huasimpamba,,,,
3426,Huasipamba,,,,
3427,Huasipamba,,,,
3428,Huatunuma,,,,
3429,Huayuri,,,,
3430,Huele,,,,
3431,Huertas,,,,
3432,Huertas,,,,
3433,Huertopamba,,,,
3434,Huigra,,,,
3435,Huigra,,,,
3436,Huila,,,,
3437,Huimbicito,,,,
3438,Huino,,,,
3439,Huintul,,,,
3440,Huiroguaico,,,,
3441,Huito,,,,
3442,Ibarra,,,,
3443,Iberia,,,,
3444,Ichanag,,,,
3445,Ignacio Flores,,,,
3446,Iguanas,,,,
3447,Iguinda,,,,
3448,Ila,,,,
3449,Ilapo,,,,
3450,Illaguas,,,,
3451,Illin,,,,
3452,Imantag,,,,
3453,Imbaya,,,,
3454,Imbayo,,,,
3455,Inazari,,,,
3456,Inca,,,,
3457,Inchiyacu,,,,
3458,Indanza,,,,
3459,Independencia,,,,
3460,Independencia,,,,
3461,Independencia,,,,
3462,Indillana,,,,
3463,Indiucho,,,,
3464,Industria,,,,
3465,Infancia,,,,
3466,Infante,,,,
3467,Infiernillo,,,,
3468,Inga,,,,
3469,Ingamuglio,,,,
3470,Inganilla,,,,
3471,Ingapirca,,,,
3472,Ingapirca,,,,
3473,Ingapirca,,,,
3474,Ingapirca,,,,
3475,Ingramall,,,,
3476,Iniayu,,,,
3477,Inliloma,,,,
3478,Inmortal Simon Bolivar,,,,
3479,Irolonguito,,,,
3480,Isabel,,,,
3481,Isabel,,,,
3482,Isabel,,,,
3483,Isabel,,,,
3484,Isabel,,,,
3485,Isabel,,,,
3486,Isabel Ana,,,,
3487,Isabel Maria,,,,
3488,Isacu,,,,
3489,Isaloma,,,,
3490,Isidro Ayora,,,,
3491,Isinlivi,,,,
3492,Isla De Bejucal,,,,
3493,Isla De Guare,,,,
3494,Isla De Moreno,,,,
3495,Isla De Palo Largo,,,,
3496,Italia,,,,
3497,Iyapamba,,,,
3498,Izamba,,,,
3499,Jabasloma,,,,
3500,Jabaspata,,,,
3501,Jabilla,,,,
3502,Jaboncillo,,,,
3503,Jaboncillo,,,,
3504,Jaboncillo,,,,
3505,Jacarcar,,,,
3506,Jacinto,,,,
3507,Jadan,,,,
3508,Jadancay,,,,
3509,Jaguay Grande,,,,
3510,Jaguita,,,,
3511,Jaloag,,,,
3512,Jalpuen,,,,
3513,Jalupata,,,,
3514,Jama,,,,
3515,Jama,,,,
3516,Jambeli,,,,
3517,Jambeli,,,,
3518,Jambeli,,,,
3519,Jambeli,,,,
3520,Jambue Alto,,,,
3521,Jambue Bajo,,,,
3522,Jandiayacu,,,,
3523,Jaramijo,,,,
3524,Jaramillo,,,,
3525,Jarata,,,,
3526,Jarato,,,,
3527,Jatishapa,,,,
3528,Jatum Loma,,,,
3529,Jatun Molino,,,,
3530,Jatun Pamba,,,,
3531,Jatunpamba,,,,
3532,Jatupamba,,,,
3533,Javilla,,,,
3534,Javin,,,,
3535,Javita,,,,
3536,Javita,,,,
3537,Jazmines,,,,
3538,Jeli,,,,
3539,Jempekat,,,,
3540,Jempents,,,,
3541,Jerico,,,,
3542,Jeroshunshi,,,,
3543,Jerusalen,,,,
3544,Jesus Del Gran Poder,,,,
3545,Jesus Maria,,,,
3546,Jesus Maria,,,,
3547,Jesus Pitishca,,,,
3548,Jesus Teresa,,,,
3549,Jiat,,,,
3550,Jibaria Anangu,,,,
3551,Jibaria Conguime,,,,
3552,Jibaria Shurupe,,,,
3553,Jigua,,,,
3554,Jigual,,,,
3555,Jijon Y Caamano,,,,
3556,Jimbilla,,,,
3557,Jimbiquiti,,,,
3558,Jimbiquito,,,,
3559,Jimbura,,,,
3560,Jipijapa,,,,
3561,Jirincay,,,,
3562,Joaz,,,,
3563,Jobo,,,,
3564,Jondachi,,,,
3565,Jordan,,,,
3566,Jordan,,,,
3567,Jordan,,,,
3568,Jorupe,,,,
3569,Jose Heredia,,,,
3570,Jose Luis Tamayo,,,,
3571,Jose Real,,,,
3572,Josefina,,,,
3573,Josefina,,,,
3574,Joseguango Bajo,,,,
3575,Jovita,,,,
3576,Joyagshi,,,,
3577,Joyapa,,,,
3578,Juan Bautista Aguirre,,,,
3579,Juan Benigno Vela,,,,
3580,Juan Bueno,,,,
3581,Juan De Velasco,,,,
3582,Juan Montalvo,,,,
3583,Juan Montalvo,,,,
3584,Juana Amalia,,,,
3585,Juana De Oro,,,,
3586,Juana De Oro,,,,
3587,Judhit,,,,
3588,Juivi,,,,
3589,Julcuy,,,,
3590,Julia,,,,
3591,Julia,,,,
3592,Julia Maria,,,,
3593,Julio Andrade,,,,
3594,Julio E. Moreno,,,,
3595,Julio Marin,,,,
3596,Jumon,,,,
3597,Jumpiran,,,,
3598,Juncal,,,,
3599,Juncal,,,,
3600,Juncun,,,,
3601,Juncunllano,,,,
3602,Junin,,,,
3603,Junin,,,,
3604,Junquillal,,,,
3605,Juntas,,,,
3606,Juripilaca,,,,
3607,Juron,,,,
3608,Kaank Chico,,,,
3609,Kaniants,,,,
3610,Kapantinentza,,,,
3611,Kaputna,,,,
3612,Kashaints,,,,
3613,Kaspaimi,,,,
3614,Kayamas,,,,
3615,Kuchints,,,,
3616,La Adriana,,,,
3617,La Aduana,,,,
3618,La Alborada,,,,
3619,La Aldea,,,,
3620,La Alegria,,,,
3621,La Alpargata,,,,
3622,La Amalia,,,,
3623,La Andina,,,,
3624,La Angelica,,,,
3625,La Angelina,,,,
3626,La Armenia,,,,
3627,La Aurora,,,,
3628,La Aurora,,,,
3629,La Aurora,,,,
3630,La Aurora,,,,
3631,La Auxiliadora,,,,
3632,La Avanzada,,,,
3633,La Balastrera,,,,
3634,La Balsa,,,,
3635,La Balsa,,,,
3636,La Barca,,,,
3637,La Baronesa,,,,
3638,La Barquilla,,,,
3639,La Boca,,,,
3640,La Boca,,,,
3641,La Boca,,,,
3642,La Bocana,,,,
3643,La Bocana,,,,
3644,La Bocana,,,,
3645,La Bodega,,,,
3646,La Bomba,,,,
3647,La Bonita,,,,
3648,La Bramadora,,,,
3649,La Bursula,,,,
3650,La Calera,,,,
3651,La Camarona,,,,
3652,La Campana,,,,
3653,La Cancagua,,,,
3654,La Capilla,,,,
